二階堂盛義	二階堂氏
二階堂盛義	二階堂照行
二階堂盛義	二階堂行親
二階堂盛義	伊達政宗
二階堂盛義	伊達晴宗
二階堂盛義	岩城常隆
二階堂盛義	蘆名盛氏
二階堂盛義	蘆名盛興
二階堂盛義	蘆名盛隆
二階堂行親	二階堂氏
二階堂行親	二階堂盛義
二階堂行親	伊達政宗
二階堂行親	蘆名盛隆
二階堂行詮	二階堂晴行
二階堂行詮	二階堂氏
二階堂行詮	蘆名盛高
五島純玄	宇久純定
五島純玄	宇久純尭
五島純玄	松浦鎮信
五島純玄	豊臣秀吉
京極持清	京極政経
京極持清	京極高清
京極持清	六角高頼
京極持清	尼子経久
京極持清	畠山政長
京極政経	京極持清
京極政経	京極高清
京極政経	六角高頼
京極政経	尼子経久
京極政経	戦国大名
京極政経	畠山政長
京極高清	三木直頼
京極高清	京極持清
京極高清	京極政経
京極高清	六角定頼
京極高清	六角高頼
京極高清	姉小路済継
京極高清	尼子経久
京極高清	戦国大名
京極高清	浅井亮政
京極高清	織田信長
今川氏真	上杉謙信
今川氏真	今川氏親
今川氏真	今川氏輝
今川氏真	今川義元
今川氏真	北条氏康
今川氏真	北条氏政
今川氏真	北条氏直
今川氏真	大内義隆
今川氏真	徳川家康
今川氏真	戦国大名
今川氏真	武田信玄
今川氏真	武田信虎
今川氏真	武田勝頼
今川氏真	織田信長
今川氏真	豊臣秀吉
今川氏親	上杉顕定
今川氏親	今川氏真
今川氏親	今川氏輝
今川氏親	今川義元
今川氏親	北条早雲
今川氏親	北条氏康
今川氏親	山内上杉家
今川氏親	戦国大名
今川氏親	斯波氏
今川氏親	斯波義寛
今川氏親	松平長親
今川氏親	武田信虎
今川氏親	細川政元
今川氏輝	今川氏真
今川氏輝	今川氏親
今川氏輝	今川義元
今川氏輝	北条氏康
今川氏輝	北条氏綱
今川氏輝	戦国大名
今川氏輝	武田信虎
今川義元	三好長慶
今川義元	上杉憲政
今川義元	上杉朝定_(扇谷上杉家)
今川義元	上杉謙信
今川義元	今川氏真
今川義元	今川氏親
今川義元	今川氏輝
今川義元	北条氏康
今川義元	北条氏綱
今川義元	徳川家康
今川義元	戦国大名
今川義元	松平広忠
今川義元	武田信玄
今川義元	武田信虎
今川義元	毛利元就
今川義元	織田信秀
今川義元	織田信長
今川義元	足利晴氏
伊東尹祐	伊東祐充
伊東尹祐	伊東祐国
伊東尹祐	伊東義祐
伊東尹祐	北原氏
伊東尹祐	島津忠昌
伊東尹祐	島津忠治
伊東尹祐	戦国大名
伊東祐充	伊東尹祐
伊東祐充	伊東祐国
伊東祐充	伊東義祐
伊東祐充	北原氏
伊東祐国	伊東尹祐
伊東祐国	伊東祐充
伊東祐国	伊東義祐
伊東祐国	島津忠昌
伊東義祐	伊東尹祐
伊東義祐	伊東祐充
伊東義祐	伊東祐国
伊東義祐	北原氏
伊東義祐	大友義鎮
伊東義祐	島津義久
伊東義祐	島津貴久
伊東義祐	河野通直_(伊予守)
伊東義祐	相良義陽
伊東義祐	織田信長
伊東義祐	肝付良兼
伊東義祐	豊臣秀吉
伊達尚宗	伊達政宗
伊達尚宗	伊達晴宗
伊達尚宗	伊達稙宗
伊達尚宗	伊達輝宗
伊達尚宗	大崎教兼
伊達尚宗	戦国大名
伊達尚宗	最上義定
伊達尚宗	葛西宗清
伊達尚宗	蘆名盛高
伊達政宗	上杉景勝
伊達政宗	二本松義継
伊達政宗	二階堂氏
伊達政宗	伊達尚宗
伊達政宗	伊達晴宗
伊達政宗	伊達稙宗
伊達政宗	伊達輝宗
伊達政宗	佐竹義宣_(右京大夫)
伊達政宗	北条氏政
伊達政宗	北条氏直
伊達政宗	岩城常隆
伊達政宗	徳川家康
伊達政宗	戦国大名
伊達政宗	最上義光
伊達政宗	最上義守
伊達政宗	毛利輝元
伊達政宗	田村清顕
伊達政宗	白河結城氏
伊達政宗	相馬氏
伊達政宗	織田信長
伊達政宗	葛西氏
伊達政宗	蘆名義広
伊達政宗	豊臣秀吉
伊達晴宗	上杉定実
伊達晴宗	二階堂氏
伊達晴宗	二階堂盛義
伊達晴宗	伊達尚宗
伊達晴宗	伊達政宗
伊達晴宗	伊達稙宗
伊達晴宗	伊達輝宗
伊達晴宗	佐竹義重_(十八代当主)
伊達晴宗	大崎義宣
伊達晴宗	岩城親隆
伊達晴宗	岩城重隆
伊達晴宗	戦国大名
伊達晴宗	相馬盛胤_(十五代当主)
伊達晴宗	相馬顕胤
伊達晴宗	結城晴綱
伊達晴宗	葛西晴重
伊達晴宗	蘆名盛氏
伊達晴宗	蘆名盛興
伊達晴宗	蘆名盛舜
伊達晴宗	蘆名盛隆
伊達晴宗	蘆名盛高
伊達稙宗	上杉定実
伊達稙宗	二階堂照行
伊達稙宗	伊達尚宗
伊達稙宗	伊達政宗
伊達稙宗	伊達晴宗
伊達稙宗	伊達稙宗
伊達稙宗	伊達輝宗
伊達稙宗	大崎義宣
伊達稙宗	大崎義直
伊達稙宗	戦国大名
伊達稙宗	最上義定
伊達稙宗	田村隆顕
伊達稙宗	相馬氏
伊達稙宗	相馬義胤_(十六代当主)
伊達稙宗	相馬顕胤
伊達稙宗	細川高国
